targetid,z,zerr,chi2,spectype,morphtype,ebv,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z,flux_ivar_w1,flux_ivar_w2,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,gaia_phot_g_mean_mag,gaia_phot_bp_mean_mag,gaia_phot_rp_mean_mag
39633532364000701,0.15273714907475688,7.1040912338639755e-06,7695.941004216671,GALAXY,EXP,0.049207803,5.247846,9.898105,15.516075,14.148148,10.780868,291.69376,144.17741,36.564903,4.4130454,1.3333454,2.4653535,4.64997,7.289202,2.4653575,4.64998,7.289231,0.0,0.0,0.0
39633542111562528,0.3578255244663806,8.581202989894127e-05,7766.907007869333,GALAXY,SER,0.0877887,5.760611,31.465021,73.696175,128.14632,81.40971,101.44728,28.987642,16.325275,1.6066897,0.67751056,1.3564938,7.4093018,17.353785,1.3564938,7.4093018,17.353785,0.0,0.0,0.0
39633345130268179,0.18103928882709486,1.0430232987363118e-05,11355.399987459183,GALAXY,SER,0.042004567,19.306847,51.952465,104.41504,128.99675,98.82733,141.42882,26.540695,21.449043,1.636994,0.57596385,6.9723573,18.761797,37.707813,6.9723573,18.761797,37.707813,0.0,0.0,0.0
39633426793366351,-0.00012407920902536896,3.5309933901773726e-06,9666.06076726806,STAR,PSF,0.058352444,63.918945,100.685585,114.09972,29.18189,17.696716,117.21907,32.510315,44.23449,3.1085262,0.899278,49.7711,78.399796,88.84483,49.7711,78.399796,88.84483,17.594276,17.962164,17.082977
39633415850426565,0.03864883126621694,9.379290642328589e-06,16564.113930065185,GALAXY,SER,0.053229228,224.58942,526.82263,976.784,700.51373,409.27692,26.681877,8.760132,4.6296353,0.47071734,0.2464338,54.360382,127.51394,236.4241,54.360386,127.51395,236.42413,17.749037,17.173994,15.79905
39633432245963053,5.088533738622631e-06,2.159139878571669e-06,15932.42419288446,STAR,PSF,0.060914688,26.91846,47.266994,65.83256,19.492554,10.691677,56.284134,4.216452,13.73116,1.7747978,0.7279388,20.964687,36.812572,51.27184,94.36728,154.11229,183.60976,0.0,0.0,0.0
39633462608527622,0.12160162824270947,1.2486957836136238e-05,7456.424804076552,GALAXY,SER,0.040923562,8.788316,15.2305975,19.000244,14.338037,5.8832617,66.17114,20.084553,11.106024,1.8981651,0.5250276,0.88024914,1.5255165,1.9030892,0.8809089,1.5266329,1.9045554,0.0,0.0,0.0
39633476428759871,0.09237764815350906,8.470722102146781e-06,7742.7502921670675,GALAXY,REX,0.040475894,20.057697,35.171898,51.242317,28.81765,17.485598,38.7563,20.546772,6.402892,2.244285,0.64136845,1.6266319,2.8523576,4.1556306,1.6400365,2.8658473,4.172381,0.0,0.0,0.0
39633440127061760,0.25813965456456983,9.804901473383313e-06,7397.843450307846,GALAXY,EXP,0.04910437,10.06797,19.920122,30.575617,29.285664,24.9184,133.47139,26.393852,17.614054,2.5167587,0.7469268,1.7473203,3.4571846,5.3064713,1.7473203,3.4571846,5.3064713,0.0,0.0,0.0
39633445290248386,0.1919331730060543,7.998930264585344e-05,8126.380176103674,GALAXY,SER,0.043340504,8.010112,26.888979,55.28808,56.04573,34.120193,227.03387,57.63633,31.45586,2.4682422,0.79910856,3.3762,11.333495,23.303493,3.3766325,11.334963,23.306406,0.0,0.0,0.0
39633469558492670,0.20716118691374905,2.0902210608227602e-05,8075.39718952775,GALAXY,REX,0.049279872,9.554759,23.329575,43.893307,48.44754,40.656776,128.50916,31.326292,23.957975,2.7156959,0.83382183,2.5095506,6.127496,11.528545,2.512674,6.1320205,11.533531,0.0,0.0,0.0
39633457705389479,0.07029546611968587,1.0464567081491142e-05,7554.9665225967765,GALAXY,REX,0.044967845,5.0011992,8.653132,12.597823,6.7367477,2.256805,428.87845,127.83629,58.448288,4.091462,1.0637552,2.987887,5.1696763,7.526369,2.987887,5.1696763,7.526369,0.0,0.0,0.0
39633460104530362,-4.476617912840194e-05,1.3645622504407247e-06,17056.88616535423,STAR,PSF,0.044799335,95.0439,189.04791,241.48087,82.70906,46.565235,70.70989,25.28362,10.163277,2.0546777,0.76846415,73.91207,147.01546,187.79059,73.96256,147.17148,188.28163,16.953106,17.42535,16.294111
39633474117698649,6.458941731137292e-05,1.8961969098592479e-06,23610.02483708328,STAR,PSF,0.042900868,19.592396,79.36386,302.9967,203.26976,124.1873,209.9414,37.635468,8.094477,1.3733771,0.602892,14.465955,58.59794,223.71622,14.465955,58.59794,223.71622,17.594524,18.802773,16.49155
39633485165495430,0.20966799365753472,5.453153176174871e-05,8144.781395610422,GALAXY,SER,0.042365246,7.5891557,24.637175,53.156025,65.81255,49.34503,171.62076,49.821762,27.333305,2.3092546,0.77487254,2.7366364,8.884123,19.16797,2.7366364,8.884123,19.16797,0.0,0.0,0.0
39633485098387004,0.02193500719395523,8.049040094915645e-06,15282.962249760516,GALAXY,SER,0.0328717,584.4825,1249.5133,2040.665,1396.262,793.4563,6.6705737,2.654079,2.0640018,0.2190056,0.11910874,49.83684,106.54177,174.0006,49.83684,106.54177,174.0006,0.0,0.0,0.0
39633489322053339,5.63492957238191e-05,3.8053690492874973e-06,10055.704961602361,STAR,PSF,0.033030033,62.585552,95.80086,109.21194,27.900097,14.915536,55.471786,28.39423,49.275387,3.4686859,1.0421863,48.597977,74.38982,84.80358,48.597977,74.38982,84.80358,17.633617,17.994009,17.137278
39633495466707280,-4.261737638008934e-05,2.011590758592987e-06,15181.126434925305,STAR,PSF,0.03022645,33.509556,101.19684,191.71083,96.1677,49.68797,117.04369,26.694721,45.343586,2.1387396,0.81143934,26.05332,78.67945,149.0531,26.05332,78.67945,149.0531,17.60654,18.357466,16.758305
39633499447103345,0.14475485634388077,2.704244733883402e-05,8021.425586234778,GALAXY,EXP,0.028040055,8.415772,15.429969,23.498308,18.751326,14.728088,117.07074,37.144234,19.404745,3.2331324,0.91324234,1.7366643,3.184102,4.849071,1.7366643,3.184102,4.849071,0.0,0.0,0.0
39633503318443574,3.1916060201503644e-05,3.157244663266584e-06,152938.80007264594,GALAXY,EXP,0.030138494,121.093925,160.24042,131.56973,50.87905,3.6158648,5.7527905,1.1355323,1.0404414,0.33135504,0.16320506,4.3312583,5.7314405,4.7059546,128.25575,175.02406,129.8609,0.0,0.0,0.0
39633407159831216,-0.000275002821124723,7.143159370257852e-06,8800.800847258808,STAR,PSF,0.064977735,15.72636,27.913977,35.844784,12.874369,5.113679,400.22177,139.22668,79.35307,3.865624,1.0383646,12.242789,21.730707,27.904749,12.242789,21.730707,27.904749,19.01169,19.432629,18.395144
39633426743034100,0.03657944372279605,5.039454174058686e-06,7600.031567022204,GALAXY,SER,0.05039404,100.27444,160.67195,210.40547,126.1403,65.949875,26.460844,4.336181,1.8932458,0.8100802,0.28351325,3.0585763,4.900825,6.4177995,3.058934,4.901144,6.417835,0.0,0.0,0.0
39633426755620463,0.28160631532220526,9.904133983103643e-05,7782.903715313412,GALAXY,SER,0.056935497,10.370523,42.6527,91.754524,161.5237,115.36633,64.57962,16.491465,6.36859,0.99942935,0.37051508,2.009953,8.266692,17.783316,2.0143893,8.274385,17.784773,0.0,0.0,0.0
39633421240107956,0.11049570878463214,3.8456618945844e-06,7999.8739976882935,GALAXY,SER,0.10028556,26.498678,50.241936,77.88487,72.52805,31.233633,47.69787,9.995031,8.485478,0.53895754,0.2307291,2.4494298,4.64416,7.1993604,2.4494298,4.64416,7.1993604,0.0,0.0,0.0
39633426722063642,0.2829908871850588,1.834414059923903e-05,7745.639442294836,GALAXY,EXP,0.060671847,3.620586,9.391289,18.067202,22.608223,17.750235,261.84692,73.37234,30.086437,3.2420783,0.91908324,1.1031338,2.8613732,5.504783,1.1031338,2.8613732,5.504783,0.0,0.0,0.0
39633442589117475,-0.00019880010653513532,3.2413590157233438e-06,10287.398175175798,STAR,PSF,0.0634657,37.45416,70.53062,98.90283,35.0243,18.45774,175.33,76.15773,53.974957,2.8526304,0.9272905,29.159391,54.910587,76.99936,29.192692,54.954216,77.02446,18.012049,18.503595,17.354378
39633464835703425,0.3944017955671848,6.176001466342334e-05,7799.325898170471,GALAXY,DEV,0.04757679,2.749266,14.606609,35.043556,58.693115,36.994434,205.8889,59.79093,13.448325,2.1126044,0.7286318,0.8205443,4.3594804,10.45908,0.8205443,4.3594804,10.45908,0.0,0.0,0.0
39633460050003607,0.46495932651084076,1.0387147526796002e-05,7632.123078346252,GALAXY,REX,0.042637445,3.416848,8.260946,15.012246,22.903473,20.499458,131.62077,47.76914,36.512432,3.1670237,0.93378836,1.2508708,3.0242422,5.4958196,1.2508913,3.0243154,5.4961314,0.0,0.0,0.0
39633460024839103,0.1136554619726913,1.4400661074730845e-05,9242.501251094043,QSO,SER,0.05480082,131.14929,286.6116,496.12057,431.1138,399.6682,22.410294,1.6674412,4.227399,0.46846458,0.18453935,10.608245,23.183092,40.1296,10.608251,23.1831,40.129612,19.251936,18.612572,17.314768
39633462428173830,0.23721805144827388,5.6088377657052795e-05,8410.367372743785,GALAXY,SER,0.041537948,15.313328,53.131443,104.9385,125.84932,88.46371,138.03027,10.079956,16.83625,1.523654,0.59482557,5.0242133,17.432116,34.429707,5.0242133,17.432116,34.429707,19.98835,19.777153,18.030575
39633467146765347,0.28393002144542645,4.6506753837858975e-05,8713.306993894279,GALAXY,SER,0.04736986,8.207832,36.238407,82.54659,124.90406,88.63831,295.14642,35.235287,16.093414,1.69368,0.67096186,2.587942,11.426025,26.027067,2.596374,11.445773,26.049902,0.0,0.0,0.0
39633476290350943,-0.0001498576491356471,4.0673645339391116e-06,9001.131993313205,STAR,PSF,0.06764716,14.672085,39.24686,62.169666,27.186142,12.977814,253.78738,50.229057,120.28099,3.5195694,1.1650673,11.426207,30.56435,48.415985,11.426207,30.56435,48.415985,18.682312,19.298405,17.897741
39633476277764805,0.2190094435096714,4.640641193110772e-05,8038.143680322915,GALAXY,SER,0.0346359,4.7862644,14.877922,35.662243,74.42129,63.449432,234.56744,75.551056,30.182682,2.271002,0.7357634,1.2542933,3.8989234,9.345684,1.2560298,3.9020813,9.346774,0.0,0.0,0.0
39633442576532696,0.39528908656269995,3.893878290736254e-05,7685.896501630545,GALAXY,SER,0.07665942,5.5898194,18.638435,39.666748,82.08941,52.10811,171.87187,46.50387,18.898184,1.7122487,0.5852109,1.0576025,3.5264208,7.50501,1.0576298,3.5264738,7.505038,0.0,0.0,0.0
39633450193390739,0.11964879621781102,3.930021702173198e-06,7686.985303163528,GALAXY,SER,0.07300399,8.416385,14.346596,20.989801,19.45372,13.038171,313.8788,99.35985,55.306263,2.898062,0.83996433,3.8099537,6.494459,9.501725,3.8113432,6.4999747,9.513425,0.0,0.0,0.0
39633455155251972,-0.00017046318933035295,2.520608472973729e-06,14982.925047253368,STAR,PSF,0.11432631,125.25929,214.29926,278.24286,80.81726,42.938095,76.5127,23.673563,6.631977,2.1947892,0.78243554,97.5448,166.88405,216.67967,97.5448,166.88405,216.67967,16.766903,17.187162,16.191582
39633459995481145,0.1380239755645662,7.884820944933136e-06,8014.97468316555,GALAXY,REX,0.1044962,45.46501,99.393456,176.95724,168.28087,105.77246,39.681274,17.434639,5.1354637,0.96212584,0.34901553,2.2878003,5.0014806,8.904492,2.2915337,5.0074396,8.911477,0.0,0.0,0.0
39633457537617285,0.22897168538093576,6.897297926559089e-05,7682.834258489311,GALAXY,SER,0.09264635,3.46622,14.387126,32.451855,42.352135,29.294382,758.64294,105.3477,67.112495,2.8034043,0.8452162,1.7118007,7.1051154,16.026424,1.7118007,7.1051154,16.026424,0.0,0.0,0.0
39633467075461165,0.11119304965656636,2.0115391356155534e-05,20237.79662480578,GALAXY,SER,0.10525738,45.33203,126.92501,253.42938,225.57018,143.15881,70.442604,21.175468,5.4373837,0.83575696,0.3329545,8.978431,25.138678,50.194046,8.978431,25.138678,50.194046,19.564377,19.106411,17.508295
39633471735333225,-0.0006504058581334217,1.6395615054759373e-05,8192.618623906397,STAR,SER,0.055548236,16.222017,27.426743,34.939083,7.623658,9.600193,164.36528,58.212967,53.53672,2.983054,0.8333039,7.660298,12.95135,16.498798,7.6756673,12.998655,16.595987,19.511225,19.699846,18.799799
39633478488164944,-0.0009121418820141271,9.334661726202278e-06,8415.790391885386,STAR,PSF,0.047271937,31.287546,44.09563,47.39578,10.712056,5.261594,99.06523,77.03801,71.770164,2.3312957,0.84555095,24.356358,34.32704,36.896103,24.440878,34.387375,36.961422,18.482214,18.7323,17.973055
39633487107458504,0.2858139479875357,1.1257841811805767e-05,7553.230061650276,GALAXY,REX,0.115495436,4.2628736,9.965005,16.450195,17.843998,15.191683,381.30798,69.99051,28.61062,3.0300267,0.7925771,1.0323669,2.4132879,3.9838471,1.0323669,2.4132879,3.9838471,0.0,0.0,0.0
39633491280792667,0.34092417487629084,1.3396465873787891e-05,7273.669892191887,GALAXY,EXP,0.11473391,3.3485756,8.128884,14.805731,16.207281,13.547352,295.22253,29.581976,45.00996,3.2345684,0.83362263,0.99645805,2.4189665,4.40584,0.9965844,2.4191756,4.4061193,0.0,0.0,0.0
39633480639841705,0.2967657009514593,3.462400140110699e-05,8065.089941963553,GALAXY,SER,0.109376416,4.8423915,18.745346,42.25161,64.78125,44.457542,200.31137,73.40674,39.328533,1.9270707,0.6705118,1.8524024,7.170821,16.162878,1.8524024,7.170821,16.162878,0.0,0.0,0.0
39633489192028424,-0.00023983665730686895,3.6112689554420976e-06,11187.035324134798,STAR,PSF,0.13788034,12.530782,47.947163,104.968575,61.103706,31.674818,307.39224,80.357605,67.17772,2.2385736,0.781279,9.755327,37.3273,81.71899,9.755327,37.3273,81.71899,18.408365,19.315338,17.474901
39633469495578724,-0.000832830844117743,1.584558853426006e-05,8119.24382173236,STAR,PSF,0.049985953,17.184801,25.557192,29.492876,6.846633,3.0584233,244.11115,100.02407,79.54251,4.646707,1.2445968,13.326857,19.819666,22.8718,13.326951,19.819866,22.87216,19.059528,19.42021,18.546381
39633478530108603,0.50862223484127,1.927763396184706e-05,296745.6437064409,GALAXY,EXP,0.043855704,196.33578,93.93685,89.616615,815.97876,671.1688,4.3417597,1.7748461,1.3675,0.27184933,0.1419797,8.30064,3.9714408,3.788791,254.50194,317.28317,326.5781,0.0,0.0,0.0
2786642662260743,-0.0002154174409117658,8.279292778853419e-06,8170.949586664361,STAR,,0.047056634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39633485081612224,0.5822286946932153,0.00010762408154370389,7735.510165322572,GALAXY,REX,0.037018776,3.4466033,9.317314,19.795343,41.572258,27.40789,272.62308,72.36056,35.670834,2.7156546,0.8393253,1.1153644,3.0152009,6.4060235,1.1158366,3.016064,6.4065995,0.0,0.0,0.0
39633482896377098,-5.8945811699889146e-05,3.5875730829073804e-06,11126.223108430662,STAR,PSF,0.053068195,38.475075,64.82597,81.87543,26.704813,16.015594,143.2614,60.004303,51.883064,3.4561818,1.0208814,29.92309,50.41689,63.676704,29.923117,50.416924,63.676777,18.062122,18.451746,17.485409
39633491352095481,-0.00010166309675278977,3.0722307893463113e-06,11220.751565361748,STAR,PSF,0.050161768,14.333904,39.933678,67.59083,33.793922,15.075528,147.17958,74.576965,88.35682,3.3521228,1.0588858,11.15301,31.071836,52.591473,11.15301,31.071836,52.591473,18.626032,19.296686,17.836576
39633497417058363,0.00010282065017824849,2.4503301726855864e-05,8581.185507035507,GALAXY,EXP,0.045300383,40.081905,54.00428,55.218964,18.363428,-3.8015957,4.7425814,2.3088884,1.5782063,0.43622217,0.17767425,0.77250165,1.0408287,1.0642394,0.806878,1.0911039,1.1252246,0.0,0.0,0.0
39633487216511558,-8.360631014307238e-06,1.7262321757552593e-06,16345.138908154951,STAR,PSF,0.034631595,126.34592,213.22633,253.43552,76.50934,41.11425,35.250824,15.488291,13.469228,2.2519705,0.8205337,98.34581,165.97226,197.27051,98.34581,165.97226,197.27051,16.782934,17.181293,16.227127
39633499396770562,-0.00019350166950590173,2.6856096973542737e-06,8787.269722888595,STAR,PSF,0.028738836,146.21315,199.31737,204.70753,47.64739,25.299206,35.7153,16.09588,17.46324,3.1437147,1.0879105,113.86814,155.22475,159.4225,113.86814,155.22475,159.4225,16.82459,17.082975,16.399036
39633501342927038,5.8266425957216765e-05,7.716945165651884e-06,7839.373976024575,STAR,PSF,0.02714344,16.785858,26.94595,32.248142,10.010997,3.836082,182.11237,97.35659,112.836815,4.473856,1.2368885,13.053704,20.95481,25.078117,13.053704,20.95481,25.078117,19.022127,19.348541,18.477034
39633533550988254,0.27084051768910516,5.626815784442643e-05,7852.742080952972,GALAXY,SER,0.093548134,4.685965,19.58426,51.9059,124.265366,98.22121,207.72333,37.638016,25.687143,1.7188277,0.6138914,1.0563836,4.4149904,11.70144,1.0572715,4.416504,11.701458,0.0,0.0,0.0
39633493554104489,-0.0010220535673307184,1.1250558560244895e-05,8803.677546519732,STAR,PSF,0.067837074,20.847862,34.15687,40.455067,8.848787,3.8508306,334.36096,101.05026,62.796227,4.202465,1.0907167,16.17793,26.505713,31.393108,16.17793,26.505713,31.393108,18.783838,19.156752,18.199884
39633507219147542,0.3336037510598402,0.00011832897813164484,8150.61167038139,GALAXY,SER,0.029529247,5.723203,25.550453,54.429817,77.67698,51.022102,135.90019,37.769688,13.412511,2.0370193,0.7077185,1.9020432,8.49141,18.089146,1.9036713,8.499224,18.109371,0.0,0.0,0.0
39633512696906412,0.38234008285731147,7.637582890210977e-05,7563.635754894465,GALAXY,DEV,0.02999352,3.3846035,17.496887,42.84773,79.05902,48.894333,200.13278,64.54993,24.70028,2.1508396,0.77579683,1.2310041,6.363741,15.584022,1.2310041,6.363741,15.584022,0.0,0.0,0.0
39633516215930342,-0.0001876471792595356,1.7028367721797853e-06,20752.052754864035,STAR,PSF,0.018843977,150.1352,216.38959,239.22185,63.743237,36.944187,29.383617,30.146828,16.559679,2.753727,0.978632,116.85961,168.42955,186.20134,116.85961,168.42955,186.20134,16.732065,17.028786,16.259363
39633499547763727,0.15628772989760653,4.465892963073841e-06,10663.940996170044,GALAXY,REX,0.13318077,7.0235887,15.380304,27.136084,27.716835,19.54771,318.59784,86.213806,57.327724,3.3883936,0.95936054,2.9684994,6.500441,11.4689865,2.9684994,6.500441,11.4689865,0.0,0.0,0.0
39633512654963645,-4.128383902533054e-05,2.792938735030203e-06,12259.811630557859,STAR,PSF,0.03619422,58.666176,108.20058,141.40327,52.126915,24.301497,58.54328,36.72838,36.561604,2.878092,0.9781376,45.652973,84.19976,110.03751,45.652973,84.19976,110.03751,17.536015,17.975739,16.913525
39633524537427437,0.11830673193780088,1.4427489072206616e-05,6950.411443039775,GALAXY,SER,0.034587916,18.636076,45.113327,86.24578,93.95549,65.46177,84.805725,37.05743,16.824057,1.9644806,0.70996785,4.5960436,11.125884,21.270004,4.614327,11.156517,21.327906,0.0,0.0,0.0
39633493499577829,0.426641286919686,6.839366861303165e-05,7906.405306778848,GALAXY,SER,0.03227003,1.7690556,8.059584,19.251663,42.761044,29.698954,263.81647,72.98347,29.957787,3.026763,0.9322593,0.68287784,3.1111012,7.4313855,0.68287784,3.1111012,7.4313855,0.0,0.0,0.0
39633495517036789,0.03921188230793952,2.6166912128062337e-06,8338.440383315086,GALAXY,EXP,0.022318816,38.88511,76.55203,127.77271,109.31117,68.74035,37.819366,12.327673,2.8691878,1.4145775,0.5039754,3.241125,6.380713,10.650024,3.2415497,6.3810964,10.65047,0.0,0.0,0.0
39633501422618916,0.19239016991392235,3.1988162207755216e-05,8267.36721175164,GALAXY,SER,0.024390165,34.590034,81.93465,143.65166,133.59613,98.21353,48.817825,15.934759,5.077614,1.4559962,0.5203626,3.8695436,9.165926,16.070131,3.8793154,9.170327,16.070131,0.0,0.0,0.0
39633505247823083,-0.0009592905775846023,6.295204806614802e-06,9836.774719375218,STAR,PSF,0.023050964,44.342556,70.72956,84.97635,25.068827,13.103349,87.604614,43.15409,29.564034,3.8126757,1.1523286,34.52339,55.067287,66.15928,34.52339,55.067287,66.15928,17.975979,18.346687,17.438887
39633501456171308,0.047060436297842206,1.329301527820034e-05,13050.240995526314,GALAXY,SER,0.03717915,51.463417,123.53324,234.49113,192.11131,112.76755,66.20613,18.930182,10.612574,1.3671755,0.6111382,15.90532,38.179268,72.47199,15.908284,38.183704,72.473816,19.377207,0.0,0.0
39633505281376961,0.09580226396074201,7.1716725887085214e-06,7638.480926305056,GALAXY,EXP,0.11276483,16.460215,29.962767,48.084614,42.092842,28.366663,66.72167,24.245516,10.683566,2.3010635,0.7024653,1.446003,2.6321802,4.224155,1.4530549,2.6473248,4.234624,0.0,0.0,0.0
39633507101705117,0.24942701322129204,9.618169875801648e-06,8119.913491725922,GALAXY,SER,0.026429338,9.0433035,21.634323,38.295345,48.30791,43.64437,148.25148,61.544544,21.294018,2.7518396,0.8472274,2.4012234,5.744454,10.168373,2.4012234,5.744454,10.168373,0.0,0.0,0.0
39633514349464105,-3.0443138122557015e-05,3.356786840219155e-06,11645.171695091292,STAR,PSF,0.030372534,67.957,107.689804,124.498146,35.5313,17.807957,74.29698,29.876806,48.223015,3.3016882,1.04156,52.80517,83.67906,96.739784,52.80517,83.67906,96.739784,17.515821,17.863909,16.999535
39633514374627714,0.14132092742135627,5.8585803720181414e-05,8227.566908186302,GALAXY,REX,0.027231695,3.4213812,8.0415745,14.8960285,17.52815,4.3096886,454.6557,164.45384,61.506947,4.3741856,1.1954607,2.19348,5.1555295,9.549986,2.206092,5.2127547,9.622161,0.0,0.0,0.0
